kernel,backend,size,M,N,K,config_id,BM,BN,BK,TM,TN,algorithms,sample_count,mean_time_ms,best_time_ms,mean_gflops,best_gflops,threads_per_block,shared_memory_bytes,active_blocks_per_sm,theoretical_occupancy
stencil,sycl,2048,2048,2048,512,64_32_2_1_4,64,32,2,1,4,bayesian,1,47.34237861633301,47.34237861633301,271.6329159592209,271.6329159592209,512,9504,4,1.0
stencil,sycl,2048,2048,2048,512,64_32_2_2_1,64,32,2,2,1,bayesian;random,2,35.74382972717285,35.656925201416016,359.7774628060489,360.65219531294053,1024,9504,2,1.0
stencil,sycl,2048,2048,2048,512,64_32_2_2_4,64,32,2,2,4,bayesian;random,3,45.99551200866699,45.93791961669922,279.5876271695507,279.93754308641485,256,9504,5,0.625
stencil,sycl,2048,2048,2048,512,64_32_2_4_1,64,32,2,4,1,random,1,29.471611976623535,29.471611976623535,436.34356892999847,436.34356892999847,512,9504,4,1.0
stencil,sycl,2048,2048,2048,512,64_32_2_4_2,64,32,2,4,2,random,1,30.523201942443848,30.523201942443848,421.31059435537,421.31059435537,256,9504,5,0.625
stencil,sycl,2048,2048,2048,512,64_32_2_4_4,64,32,2,4,4,bayesian;random,2,44.94329357147217,44.88812446594238,286.1331848974686,286.48442110244497,128,9504,5,0.3125
stencil,sycl,2048,2048,2048,512,64_32_8_1_2,64,32,8,1,2,random,2,39.969618797302246,39.91494941711426,321.73868045450354,322.17874605363147,1024,11088,2,1.0
stencil,sycl,2048,2048,2048,512,64_32_8_1_4,64,32,8,1,4,bayesian,1,47.40054130554199,47.40054130554199,271.2996096206281,271.2996096206281,512,11088,4,1.0
stencil,sycl,2048,2048,2048,512,64_32_8_2_1,64,32,8,2,1,random,2,35.71020317077637,35.43666458129883,360.1352498494417,362.8938700620978,1024,11088,2,1.0
stencil,sycl,2048,2048,2048,512,64_32_8_2_4,64,32,8,2,4,bayesian;random,2,45.84859657287598,45.31160926818848,280.5214029509692,283.8069218836668,256,11088,4,0.5
stencil,sycl,2048,2048,2048,512,64_32_8_4_1,64,32,8,4,1,bayesian,4,29.50854206085205,29.352110862731934,435.80630974965106,438.12005249434674,512,11088,4,1.0
stencil,sycl,2048,2048,2048,512,64_32_8_4_2,64,32,8,4,2,bayesian,1,30.649312019348145,30.649312019348145,419.5770640424804,419.5770640424804,256,11088,4,0.5
stencil,sycl,2048,2048,2048,512,64_32_8_4_4,64,32,8,4,4,bayesian;random,4,45.50868463516235,45.27443504333496,282.5810573919333,284.03995189981146,128,11088,4,0.25
stencil,sycl,2048,2048,2048,512,64_64_0_2_4,64,64,0,2,4,bayesian;random,2,47.21180248260498,47.180532455444336,272.3843047117865,272.5647143584974,512,17424,2,0.5
stencil,sycl,2048,2048,2048,512,64_64_0_4_2,64,64,0,4,2,bayesian,1,29.679828643798828,29.679828643798828,433.2824325347599,433.2824325347599,512,17424,2,0.5
stencil,sycl,2048,2048,2048,512,64_64_0_4_4,64,64,0,4,4,bayesian;random,2,46.11317539215088,45.907474517822266,278.8791736534767,280.12319316340455,256,17424,2,0.25
stencil,sycl,2048,2048,2048,512,64_64_1_1_4,64,64,1,1,4,bayesian;random,3,48.846253077189125,48.65568542480469,263.27194877681706,264.3010418972352,1024,17688,2,1.0
stencil,sycl,2048,2048,2048,512,64_64_1_2_2,64,64,1,2,2,random,1,35.42131233215332,35.42131233215332,363.05115494907,363.05115494907,1024,17688,2,1.0
stencil,sycl,2048,2048,2048,512,64_64_1_4_1,64,64,1,4,1,bayesian;random,2,30.427992343902588,30.182872772216797,422.656309052922,426.06111250739997,1024,17688,2,1.0
stencil,sycl,2048,2048,2048,512,64_64_1_4_2,64,64,1,4,2,bayesian;random,3,29.95050048828125,29.58474826812744,429.39899765815994,434.67492896852536,512,17688,2,0.5
stencil,sycl,2048,2048,2048,512,64_64_1_4_4,64,64,1,4,4,random,1,45.62983322143555,45.62983322143555,281.82764310343504,281.82764310343504,256,17688,2,0.25
stencil,sycl,2048,2048,2048,512,64_64_2_1_4,64,64,2,1,4,random,2,48.95849895477295,48.55349159240723,262.68428824814447,264.85733425628655,1024,17952,2,1.0
stencil,sycl,2048,2048,2048,512,64_64_2_2_2,64,64,2,2,2,bayesian,1,34.42520713806152,34.42520713806152,373.55616483079586,373.55616483079586,1024,17952,2,1.0
stencil,sycl,2048,2048,2048,512,64_64_2_2_4,64,64,2,2,4,bayesian,1,47.020572662353516,47.020572662353516,273.49195519892106,273.49195519892106,512,17952,2,0.5
stencil,sycl,2048,2048,2048,512,64_64_2_4_1,64,64,2,4,1,random,1,30.592576026916504,30.592576026916504,420.3551979632414,420.3551979632414,1024,17952,2,1.0
stencil,sycl,2048,2048,2048,512,64_64_2_4_4,64,64,2,4,4,random,1,46.41357421875,46.41357421875,277.0686931239388,277.0686931239388,256,17952,2,0.25
stencil,sycl,2048,2048,2048,512,64_64_8_1_4,64,64,8,1,4,bayesian,1,49.14609336853027,49.14609336853027,261.66369431582297,261.66369431582297,1024,19536,2,1.0
stencil,sycl,2048,2048,2048,512,64_64_8_4_1,64,64,8,4,1,bayesian;random,2,30.181806564331055,29.83119487762451,426.13366895659647,431.0839175150075,1024,19536,2,1.0
stencil,sycl,2048,2048,2048,512,64_64_8_4_2,64,64,8,4,2,bayesian,3,29.90346082051595,29.7410249710083,430.04876681928494,432.3908932034369,512,19536,2,0.5
stencil,sycl,2048,2048,2048,512,64_64_8_4_4,64,64,8,4,4,bayesian;random,3,46.16007614135742,46.105499267578125,278.5907739697903,278.9200541429363,256,19536,2,0.25
stencil,sycl,4096,4096,4096,512,16_128_0_1_2,16,128,0,1,2,random,2,89.63772201538086,82.02432632446289,578.5893370235855,627.731924165086,1024,9360,2,1.0
stencil,sycl,4096,4096,4096,512,16_128_0_1_4,16,128,0,1,4,bayesian;random,4,125.92054271697998,103.81519317626953,413.7461942066679,495.9706437628593,512,9360,4,1.0
stencil,sycl,4096,4096,4096,512,16_128_0_2_1,16,128,0,2,1,bayesian,1,81.67072677612305,81.67072677612305,630.4497366987215,630.4497366987215,1024,9360,2,1.0
stencil,sycl,4096,4096,4096,512,16_128_0_2_2,16,128,0,2,2,bayesian;random,2,76.87176704406738,76.6331901550293,669.8139789027159,671.8927932901779,512,9360,4,1.0
stencil,sycl,4096,4096,4096,512,16_128_0_2_4,16,128,0,2,4,random,2,120.98559188842773,113.23564910888672,427.33545477124346,454.7091715126586,256,9360,5,0.625
stencil,sycl,4096,4096,4096,512,16_128_1_1_4,16,128,1,1,4,bayesian,2,131.35996437072754,129.75434494018555,392.02950640219206,396.8213027142609,512,9432,4,1.0
stencil,sycl,4096,4096,4096,512,16_128_1_2_1,16,128,1,2,1,bayesian,1,87.28179550170898,87.28179550170898,589.920130492639,589.920130492639,1024,9432,2,1.0
stencil,sycl,4096,4096,4096,512,16_128_1_2_2,16,128,1,2,2,bayesian,1,85.74154281616211,85.74154281616211,600.5173979945504,600.5173979945504,512,9432,4,1.0
stencil,sycl,4096,4096,4096,512,16_128_1_2_4,16,128,1,2,4,bayesian,2,132.4744930267334,128.20314407348633,389.0777077019613,401.622663501031,256,9432,5,0.625
stencil,sycl,4096,4096,4096,512,16_128_1_4_1,16,128,1,4,1,bayesian;random,2,78.02736854553223,75.7102279663086,660.4699959361619,680.0836501894166,512,9432,4,1.0
stencil,sycl,4096,4096,4096,512,16_128_2_1_2,16,128,2,1,2,random,2,83.0735912322998,81.03146362304688,620.1780890874766,635.4234008597554,1024,9504,2,1.0
stencil,sycl,4096,4096,4096,512,16_128_2_1_4,16,128,2,1,4,bayesian;random,2,125.53971862792969,120.93643569946289,410.6956050203215,425.75496701387135,512,9504,4,1.0
stencil,sycl,4096,4096,4096,512,16_128_2_2_1,16,128,2,2,1,bayesian;random,2,78.0806770324707,76.51651000976562,659.7017542634428,672.9173636569225,1024,9504,2,1.0
stencil,sycl,4096,4096,4096,512,16_128_2_2_2,16,128,2,2,2,bayesian;random,2,83.00384521484375,75.98755645751953,624.7884117306797,677.6015783687535,512,9504,4,1.0
stencil,sycl,4096,4096,4096,512,16_128_2_4_1,16,128,2,4,1,random,3,81.95557022094727,75.67808532714844,633.8646499075439,680.3725010935094,512,9504,4,1.0
stencil,sycl,4096,4096,4096,512,16_128_2_4_2,16,128,2,4,2,random,1,70.95244979858398,70.95244979858398,725.6872502382234,725.6872502382234,256,9504,5,0.625
stencil,sycl,4096,4096,4096,512,16_128_2_4_4,16,128,2,4,4,bayesian;random,4,111.63180541992188,93.99384307861328,473.017565331789,547.7942650875132,128,9504,5,0.3125
stencil,sycl,4096,4096,4096,512,16_128_8_1_2,16,128,8,1,2,bayesian,2,81.32963562011719,81.0545768737793,633.1010429952253,635.2422056583025,1024,9936,2,1.0
stencil,sycl,4096,4096,4096,512,16_128_8_1_4,16,128,8,1,4,bayesian;random,2,121.59171867370605,115.13336563110352,424.65853658728184,447.2143058596566,512,9936,4,1.0
stencil,sycl,4096,4096,4096,512,16_128_8_2_2,16,128,8,2,2,bayesian,1,78.93069839477539,78.93069839477539,652.3353934419032,652.3353934419032,512,9936,4,1.0
stencil,sycl,4096,4096,4096,512,16_128_8_2_4,16,128,8,2,4,random,1,133.19729614257812,133.19729614257812,386.5640646104739,386.5640646104739,256,9936,4,0.5
stencil,sycl,4096,4096,4096,512,16_128_8_4_1,16,128,8,4,1,random,1,73.9774284362793,73.9774284362793,696.0134906061309,696.0134906061309,512,9936,4,1.0
stencil,sycl,4096,4096,4096,512,16_32_0_1_2,16,32,0,1,2,bayesian,1,112.71077346801758,112.71077346801758,456.8266777675022,456.8266777675022,256,2448,8,1.0
stencil,sycl,4096,4096,4096,512,16_32_0_2_2,16,32,0,2,2,bayesian;random,2,80.59502792358398,76.5693473815918,640.4622482635923,672.4530109339635,128,2448,16,1.0
stencil,sycl,4096,4096,4096,512,16_32_0_4_1,16,32,0,4,1,random,1,78.72196197509766,78.72196197509766,654.0651033098966,654.0651033098966,128,2448,16,1.0
stencil,sycl,4096,4096,4096,512,16_32_0_4_4,16,32,0,4,4,random,1,122.55803298950195,122.55803298950195,420.1216920347478,420.1216920347478,32,2448,20,0.3125
stencil,sycl,4096,4096,4096,512,16_32_1_2_1,16,32,1,2,1,bayesian,1,79.52796936035156,79.52796936035156,647.4362240873439,647.4362240873439,256,2520,8,1.0
stencil,sycl,4096,4096,4096,512,16_32_1_2_2,16,32,1,2,2,random,1,96.94814682006836,96.94814682006836,531.1013142681513,531.1013142681513,128,2520,16,1.0
stencil,sycl,4096,4096,4096,512,16_32_1_2_4,16,32,1,2,4,bayesian,1,113.2157211303711,113.2157211303711,454.78920840603604,454.78920840603604,64,2520,19,0.59375
stencil,sycl,4096,4096,4096,512,16_32_1_4_1,16,32,1,4,1,bayesian;random,2,77.42976570129395,74.68155288696289,665.8193169031272,689.4512259263486,128,2520,16,1.0
stencil,sycl,4096,4096,4096,512,16_32_1_4_2,16,32,1,4,2,random,2,85.22268676757812,84.71726608276367,604.194741843565,607.7779722223102,64,2520,19,0.59375
stencil,sycl,4096,4096,4096,512,16_32_1_4_4,16,32,1,4,4,bayesian;random,4,115.15916919708252,111.0670051574707,447.3822537133762,463.5876164932919,32,2520,19,0.296875
stencil,sycl,4096,4096,4096,512,16_32_2_1_2,16,32,2,1,2,bayesian,1,121.21783065795898,121.21783065795898,424.7666198324206,424.7666198324206,256,2592,8,1.0
stencil,sycl,4096,4096,4096,512,16_32_2_1_4,16,32,2,1,4,random,2,120.42177963256836,120.36070251464844,427.57465962113525,427.7915226170562,128,2592,16,1.0
stencil,sycl,4096,4096,4096,512,16_32_2_2_2,16,32,2,2,2,random,2,77.79340744018555,74.5080451965332,663.0547082061906,691.0567584505056,128,2592,16,1.0
stencil,sycl,4096,4096,4096,512,16_32_2_2_4,16,32,2,2,4,random,1,118.91937637329102,118.91937637329102,432.97643968779136,432.97643968779136,64,2592,18,0.5625
stencil,sycl,4096,4096,4096,512,16_32_2_4_1,16,32,2,4,1,random,1,74.52017974853516,74.52017974853516,690.944229680446,690.944229680446,128,2592,16,1.0
stencil,sycl,4096,4096,4096,512,16_32_2_4_2,16,32,2,4,2,bayesian;random,5,81.19737396240234,73.41968536376953,637.8731748871514,701.300855988256,64,2592,18,0.5625
stencil,sycl,4096,4096,4096,512,16_32_2_4_4,16,32,2,4,4,bayesian,2,115.53253936767578,115.31247329711914,445.67076332469173,446.51967579717467,32,2592,18,0.28125
stencil,sycl,4096,4096,4096,512,16_32_8_1_1,16,32,8,1,1,random,1,131.79995727539062,131.79995727539062,390.6624042708545,390.6624042708545,512,3024,4,1.0
stencil,sycl,4096,4096,4096,512,16_32_8_1_4,16,32,8,1,4,random,1,110.12900161743164,110.12900161743164,467.536138853456,467.536138853456,128,3024,16,1.0
stencil,sycl,4096,4096,4096,512,16_32_8_2_1,16,32,8,2,1,bayesian;random,2,92.99713325500488,87.17171096801758,555.846401491498,590.6651093597429,256,3024,8,1.0
stencil,sycl,4096,4096,4096,512,16_32_8_2_2,16,32,8,2,2,bayesian,2,81.62648010253906,81.49840545654297,630.7930329385107,631.78276806232,128,3024,16,1.0
stencil,sycl,4096,4096,4096,512,16_32_8_2_4,16,32,8,2,4,bayesian;random,3,114.75121561686198,113.7807502746582,448.76304277103725,452.53074942561653,64,3024,16,0.5
stencil,sycl,4096,4096,4096,512,16_32_8_4_1,16,32,8,4,1,random,2,74.38710594177246,74.22814559936523,692.1834458589949,693.6625962597174,128,3024,16,1.0
stencil,sycl,4096,4096,4096,512,16_32_8_4_2,16,32,8,4,2,random,1,69.46840286254883,69.46840286254883,741.1900384967456,741.1900384967456,64,3024,16,0.5
stencil,sycl,4096,4096,4096,512,16_32_8_4_4,16,32,8,4,4,bayesian,2,112.23138618469238,112.13682556152344,458.77830163393776,459.16484557297014,32,3024,16,0.25
stencil,sycl,4096,4096,4096,512,16_64_0_1_1,16,64,0,1,1,bayesian;random,21,122.75213514055524,93.2311897277832,425.5413377327344,552.2753527262564,1024,4752,2,1.0
stencil,sycl,4096,4096,4096,512,16_64_0_1_2,16,64,0,1,2,random,2,117.74679756164551,113.40603256225586,437.88332957743984,454.026007511851,512,4752,4,1.0
stencil,sycl,4096,4096,4096,512,16_64_0_1_4,16,64,0,1,4,random,1,116.51591873168945,116.51591873168945,441.90775606008407,441.90775606008407,256,4752,8,1.0
stencil,sycl,4096,4096,4096,512,16_64_0_2_1,16,64,0,2,1,bayesian;random,3,78.6073226928711,73.07651901245117,657.2800521404052,704.5941553842621,512,4752,4,1.0
stencil,sycl,4096,4096,4096,512,16_64_0_2_2,16,64,0,2,2,random,1,77.71327590942383,77.71327590942383,662.5545968749491,662.5545968749491,256,4752,8,1.0
stencil,sycl,4096,4096,4096,512,16_64_0_2_4,16,64,0,2,4,bayesian,1,122.02914810180664,122.02914810180664,421.9425358033594,421.9425358033594,128,4752,10,0.625
stencil,sycl,4096,4096,4096,512,16_64_0_4_1,16,64,0,4,1,bayesian,1,78.42928314208984,78.42928314208984,656.505913725071,656.505913725071,256,4752,8,1.0
stencil,sycl,4096,4096,4096,512,16_64_0_4_2,16,64,0,4,2,random,2,75.83266830444336,73.87146377563477,679.4400269826851,697.0118847026672,128,4752,10,0.625
stencil,sycl,4096,4096,4096,512,16_64_0_4_4,16,64,0,4,4,bayesian,1,118.10081481933594,118.10081481933594,435.97741701245207,435.97741701245207,64,4752,10,0.3125
stencil,sycl,4096,4096,4096,512,16_64_1_1_2,16,64,1,1,2,bayesian,2,120.08762550354004,118.77814483642578,428.81530099207737,433.4912644317521,512,4824,4,1.0
stencil,sycl,4096,4096,4096,512,16_64_1_1_4,16,64,1,1,4,bayesian;random,2,114.63591957092285,113.88187789916992,449.17436201100566,452.1289000659806,256,4824,8,1.0
stencil,sycl,4096,4096,4096,512,16_64_1_2_1,16,64,1,2,1,bayesian,2,77.18327140808105,74.3393325805664,668.0111860662824,692.625107122097,512,4824,4,1.0
stencil,sycl,4096,4096,4096,512,16_64_1_2_2,16,64,1,2,2,bayesian;random,3,75.93276850382487,73.0054931640625,678.6509210862379,705.2796434960046,256,4824,8,1.0
stencil,sycl,4096,4096,4096,512,16_64_1_4_1,16,64,1,4,1,random,2,80.86843681335449,78.44832611083984,637.2751246739333,656.3465499474221,256,4824,8,1.0
stencil,sycl,4096,4096,4096,512,16_64_2_1_1,16,64,2,1,1,random,1,91.8548698425293,91.8548698425293,560.5504452868996,560.5504452868996,1024,4896,2,1.0
stencil,sycl,4096,4096,4096,512,16_64_2_1_2,16,64,2,1,2,bayesian,1,83.8377571105957,83.8377571105957,614.1539321487002,614.1539321487002,512,4896,4,1.0
stencil,sycl,4096,4096,4096,512,16_64_2_2_1,16,64,2,2,1,random,2,91.05520629882812,90.86196517944336,565.4758490919053,566.6759252929844,512,4896,4,1.0
stencil,sycl,4096,4096,4096,512,16_64_2_2_2,16,64,2,2,2,bayesian,1,82.90849685668945,82.90849685668945,621.0375310627236,621.0375310627236,256,4896,8,1.0
stencil,sycl,4096,4096,4096,512,16_64_2_2_4,16,64,2,2,4,random,1,108.13165283203125,108.13165283203125,476.1722108509897,476.1722108509897,128,4896,10,0.625
stencil,sycl,4096,4096,4096,512,16_64_2_4_2,16,64,2,4,2,bayesian;random,4,74.36114692687988,70.8940544128418,693.383617267787,726.2849983463944,128,4896,10,0.625
stencil,sycl,4096,4096,4096,512,16_64_8_1_1,16,64,8,1,1,bayesian,1,107.9540901184082,107.9540901184082,476.9554181367706,476.9554181367706,1024,5328,2,1.0
stencil,sycl,4096,4096,4096,512,16_64_8_1_2,16,64,8,1,2,random,1,121.15095138549805,121.15095138549805,425.00110484615925,425.00110484615925,512,5328,4,1.0
stencil,sycl,4096,4096,4096,512,16_64_8_1_4,16,64,8,1,4,bayesian;random,2,106.03167533874512,101.86207580566406,486.3549837688347,505.4804527077675,256,5328,8,1.0
stencil,sycl,4096,4096,4096,512,16_64_8_2_1,16,64,8,2,1,bayesian,3,77.26497904459636,74.09176635742188,667.3963251738636,694.9394072158228,512,5328,4,1.0
stencil,sycl,4096,4096,4096,512,16_64_8_2_2,16,64,8,2,2,random,2,79.13042449951172,78.12125396728516,650.7947402347991,659.0944919235702,256,5328,8,1.0
stencil,sycl,4096,4096,4096,512,16_64_8_4_1,16,64,8,4,1,bayesian;random,2,75.76764869689941,74.9031867980957,679.6567204400696,687.4111822610602,256,5328,8,1.0
stencil,sycl,4096,4096,4096,512,32_128_0_1_4,32,128,0,1,4,bayesian;random,2,121.52437591552734,120.39723587036133,423.73159783623413,427.66171349184043,1024,17680,2,1.0
stencil,sycl,4096,4096,4096,512,32_128_0_2_2,32,128,0,2,2,random,3,79.38307062784831,76.44462966918945,649.1155450280241,673.5501030591355,1024,17680,2,1.0
stencil,sycl,4096,4096,4096,512,32_128_0_2_4,32,128,0,2,4,random,1,113.9290771484375,113.9290771484375,451.94158928290904,451.94158928290904,512,17680,2,0.5
stencil,sycl,4096,4096,4096,512,32_128_0_4_1,32,128,0,4,1,random,1,76.32505416870117,76.32505416870117,674.6053278677443,674.6053278677443,1024,17680,2,1.0
stencil,sycl,4096,4096,4096,512,32_128_0_4_2,32,128,0,4,2,bayesian;random,2,79.06171989440918,71.56009292602539,657.1707274567714,719.5251722943764,512,17680,2,0.5
stencil,sycl,4096,4096,4096,512,32_128_0_4_4,32,128,0,4,4,bayesian;random,3,116.55210622151692,93.94647216796875,451.4193766230183,548.070481028189,256,17680,2,0.25
stencil,sycl,4096,4096,4096,512,32_128_1_1_4,32,128,1,1,4,random,1,128.89887237548828,128.89887237548828,399.4549156489854,399.4549156489854,1024,17816,2,1.0
stencil,sycl,4096,4096,4096,512,32_128_1_2_2,32,128,1,2,2,bayesian;random,3,83.8024419148763,80.7188720703125,615.718495353864,637.884138756904,1024,17816,2,1.0
stencil,sycl,4096,4096,4096,512,32_128_1_2_4,32,128,1,2,4,bayesian,2,128.1985969543457,125.37701416015625,401.83156268551136,410.67566121990853,512,17816,2,0.5
stencil,sycl,4096,4096,4096,512,32_128_1_4_1,32,128,1,4,1,bayesian;random,5,79.68520126342773,72.54948425292969,653.512901050212,709.7126702168218,1024,17816,2,1.0
stencil,sycl,4096,4096,4096,512,32_128_1_4_2,32,128,1,4,2,bayesian,5,73.93594894409179,72.01004028320312,697.2141140894882,715.0292929916643,512,17816,2,0.5
stencil,sycl,4096,4096,4096,512,32_128_2_1_4,32,128,2,1,4,bayesian;random,2,131.23687553405762,127.59039688110352,392.6417030243591,403.55143843608266,1024,17952,2,1.0
stencil,sycl,4096,4096,4096,512,32_128_2_2_2,32,128,2,2,2,random,2,80.4661636352539,77.9890022277832,640.4944613251533,660.2121673721989,1024,17952,2,1.0
stencil,sycl,4096,4096,4096,512,32_128_2_2_4,32,128,2,2,4,bayesian,1,120.75587463378906,120.75587463378906,426.39158010448153,426.39158010448153,512,17952,2,0.5
stencil,sycl,4096,4096,4096,512,32_128_2_4_1,32,128,2,4,1,bayesian;random,4,77.26624393463135,72.33424758911133,669.5870837999727,711.8244802169038,1024,17952,2,1.0
stencil,sycl,4096,4096,4096,512,32_128_2_4_2,32,128,2,4,2,bayesian;random,7,74.72824914114815,72.30648040771484,690.1727724975641,712.0978355144262,512,17952,2,0.5
stencil,sycl,4096,4096,4096,512,32_128_2_4_4,32,128,2,4,4,random,1,129.13823699951172,129.13823699951172,398.7145046141112,398.7145046141112,256,17952,2,0.25
stencil,sycl,4096,4096,4096,512,32_128_8_2_2,32,128,8,2,2,bayesian,2,75.63976860046387,74.19427490234375,680.9658458384467,693.9792626826182,1024,18768,2,1.0
stencil,sycl,4096,4096,4096,512,32_128_8_2_4,32,128,8,2,4,bayesian,1,93.04290771484375,93.04290771484375,553.3929394146135,553.3929394146135,512,18768,2,0.5
stencil,sycl,4096,4096,4096,512,32_128_8_4_2,32,128,8,4,2,bayesian,3,73.31911849975586,72.20833969116211,702.3473143154573,713.0656709768109,512,18768,2,0.5
stencil,sycl,4096,4096,4096,512,32_128_8_4_4,32,128,8,4,4,bayesian,1,93.65566635131836,93.65566635131836,549.7722689714781,549.7722689714781,256,18768,2,0.25
stencil,sycl,4096,4096,4096,512,32_32_0_1_1,32,32,0,1,1,bayesian;random,3,110.86972554524739,103.82479858398438,466.1708889207832,495.9247587689763,1024,4624,2,1.0
stencil,sycl,4096,4096,4096,512,32_32_0_1_2,32,32,0,1,2,random,2,118.89628791809082,118.79300308227539,433.06084613073415,433.4370447419264,512,4624,4,1.0
stencil,sycl,4096,4096,4096,512,32_32_0_1_4,32,32,0,1,4,random,2,117.88296318054199,113.65721130371094,437.3451098383454,453.0226247977533,256,4624,8,1.0
